@relation PC3
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 string
@data
16.0,13.0,1.0,6.0,11.0,20.0,7.0,0.24,8.0,2.5,3.0,0.43,22.0,6.0,0.83,23.0,0.0,36.88,23.03,19562.81,0.28,149.0,0.04,1086.82,849.37,0.86,6.0,10.0,17.0,0.12,68.0,81.0,31.0,21.0,57.0,42.5,29.0,'N'
2.0,7.0,0.0,0.0,7.0,10.0,4.0,0.29,4.0,2.5,1.0,0.25,11.0,4.0,1.0,14.0,0.0,15.93,7.2,825.94,0.04,31.0,0.14,45.89,114.71,1.0,3.0,5.0,9.0,0.17,9.0,22.0,5.0,8.0,24.0,33.33,14.0,'Y'
1.0,13.0,5.0,0.0,0.0,22.0,7.0,0.37,10.0,2.2,4.0,0.57,28.0,7.0,1.0,19.0,1.0,25.13,19.0,9073.67,0.16,91.0,0.05,504.09,477.56,1.0,6.0,11.0,23.0,0.33,38.0,53.0,19.0,19.0,21.0,0.0,19.0,'N'
8.0,3.0,1.0,0.0,1.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,6.0,1.0,0.0,14.0,1.0,31.97,10.95,3831.58,0.12,70.0,0.09,212.87,350.0,0.5,1.0,2.0,6.0,0.08,32.0,38.0,19.0,13.0,24.0,6.67,14.0,'N'
1.0,5.0,2.0,1.0,1.0,6.0,3.0,0.15,2.0,3.0,2.0,0.67,10.0,3.0,1.0,19.0,1.0,30.43,9.95,3010.71,0.1,60.0,0.1,167.26,302.66,1.0,2.0,3.0,9.0,0.13,27.0,33.0,19.0,14.0,23.0,9.52,20.0,'N'
14.0,11.0,7.0,0.0,14.0,20.0,6.0,0.21,10.0,2.0,1.0,0.17,29.0,1.0,0.0,29.0,0.0,42.97,21.15,19213.78,0.3,161.0,0.05,1067.43,908.66,0.17,5.0,10.0,25.0,0.1,69.0,92.0,31.0,19.0,58.0,32.56,29.0,'N'
6.0,5.0,3.0,1.0,1.0,8.0,3.0,0.23,4.0,2.0,2.0,0.67,11.0,1.0,0.0,12.0,2.0,25.16,11.2,3155.74,0.09,58.0,0.09,175.32,281.76,0.33,2.0,4.0,10.0,0.14,24.0,34.0,15.0,14.0,21.0,14.29,13.0,'N'
20.0,13.0,13.0,0.0,19.0,12.0,9.0,0.17,6.0,2.0,9.0,1.0,35.0,1.0,0.0,54.0,0.0,56.78,18.93,20355.23,0.36,176.0,0.05,1130.85,1075.1,0.11,3.0,6.0,28.0,0.1,71.0,105.0,45.0,24.0,94.0,26.03,54.0,'N'
6.0,5.0,1.0,1.0,3.0,8.0,3.0,0.5,4.0,2.0,2.0,0.67,9.0,1.0,0.0,5.0,2.0,12.29,11.25,1555.89,0.05,32.0,0.09,86.44,138.3,0.33,2.0,4.0,8.0,0.19,15.0,17.0,8.0,12.0,16.0,44.44,6.0,'N'
33.0,16.0,9.0,12.0,23.0,16.0,10.0,0.22,6.0,2.67,8.0,0.8,33.0,5.0,0.44,33.0,0.0,48.11,16.19,12617.28,0.26,133.0,0.06,700.96,779.11,0.5,5.0,8.0,25.0,0.1,53.0,80.0,36.0,22.0,102.0,51.47,45.0,'N'
1.0,5.0,1.0,0.0,0.0,6.0,3.0,0.43,2.0,3.0,2.0,0.67,9.0,3.0,1.0,7.0,1.0,13.8,7.86,851.86,0.04,26.0,0.13,47.33,108.42,1.0,2.0,3.0,8.0,0.33,10.0,16.0,7.0,11.0,9.0,0.0,7.0,'N'
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,7.0,1.0,0.0,4.0,0.0,8.57,5.25,236.11,0.01,13.0,0.19,13.12,44.97,0.5,1.0,2.0,7.0,0.4,6.0,7.0,4.0,7.0,5.0,0.0,4.0,'N'
2.0,5.0,3.0,1.0,1.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,15.0,1.0,0.0,14.0,0.0,33.76,11.7,4621.5,0.13,79.0,0.09,256.75,395.0,0.33,2.0,4.0,14.0,0.16,39.0,40.0,20.0,12.0,19.0,12.5,15.0,'N'
13.0,11.0,1.0,4.0,8.0,20.0,6.0,0.2,10.0,2.0,2.0,0.33,23.0,1.0,0.0,26.0,1.0,56.04,22.34,27977.56,0.42,228.0,0.04,1554.31,1252.14,0.17,5.0,10.0,19.0,0.12,110.0,118.0,32.0,13.0,52.0,31.58,30.0,'N'
1.0,35.0,6.0,0.0,0.0,52.0,18.0,0.69,18.0,2.89,6.0,0.33,58.0,13.0,0.71,26.0,0.0,37.58,34.62,45032.28,0.43,224.0,0.03,2501.79,1300.85,0.72,17.0,26.0,42.0,0.64,107.0,117.0,34.0,22.0,28.0,0.0,26.0,'N'
57.0,129.0,24.0,7.0,8.0,252.0,65.0,0.35,124.0,2.02,41.0,0.63,276.0,34.0,0.52,179.0,2.0,150.67,48.83,359267.3,2.45,981.0,0.02,19959.29,7357.35,0.52,64.0,126.0,213.0,0.26,438.0,543.0,148.0,33.0,252.0,7.73,186.0,'N'
6.0,9.0,0.0,0.0,0.0,16.0,5.0,0.22,8.0,2.0,1.0,0.2,17.0,5.0,1.0,23.0,2.0,22.35,17.0,6460.0,0.13,76.0,0.06,358.89,380.0,1.0,4.0,8.0,14.0,0.17,30.0,46.0,15.0,17.0,30.0,0.0,23.0,'N'
5.0,10.0,5.0,1.0,4.0,10.0,6.0,0.21,4.0,2.5,5.0,0.83,23.0,1.0,0.0,28.0,1.0,38.67,25.92,25983.73,0.33,175.0,0.04,1443.54,1002.39,0.17,3.0,5.0,19.0,0.15,79.0,96.0,32.0,21.0,39.0,15.15,29.0,'N'
5.0,5.0,3.0,1.0,1.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,14.0,1.0,0.0,14.0,0.0,19.08,9.9,1869.81,0.06,43.0,0.1,103.88,188.87,0.33,2.0,4.0,13.0,0.14,18.0,25.0,10.0,11.0,22.0,12.5,15.0,'N'
22.0,23.0,1.0,4.0,19.0,40.0,12.0,0.44,18.0,2.22,6.0,0.5,42.0,4.0,0.27,23.0,1.0,50.37,18.03,16367.05,0.3,155.0,0.06,909.28,907.99,0.33,11.0,20.0,32.0,0.17,74.0,81.0,39.0,19.0,69.0,50.0,27.0,'Y'
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.15,6.0,2.0,1.0,0.25,14.0,1.0,0.0,26.0,1.0,47.13,21.56,21902.46,0.34,185.0,0.05,1216.8,1015.99,0.25,3.0,6.0,12.0,0.14,59.0,126.0,26.0,19.0,28.0,0.0,26.0,'N'
0.0,11.0,3.0,0.0,0.0,20.0,6.0,0.27,10.0,2.0,4.0,0.67,26.0,1.0,0.0,22.0,0.0,33.56,12.02,4852.71,0.13,80.0,0.08,269.59,403.55,0.17,5.0,10.0,22.0,0.26,37.0,43.0,20.0,13.0,23.0,0.0,22.0,'N'
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,1.0,12.48,8.33,866.67,0.03,26.0,0.12,48.15,104.0,0.5,1.0,2.0,6.0,0.2,10.0,16.0,6.0,10.0,10.0,0.0,8.0,'N'
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.4,6.0,2.0,1.0,0.25,15.0,1.0,0.0,10.0,2.0,6.88,24.38,4084.91,0.06,41.0,0.04,226.94,167.59,0.25,3.0,6.0,13.0,0.33,15.0,26.0,4.0,13.0,12.0,0.0,10.0,'N'
2.0,9.0,5.0,0.0,0.0,12.0,5.0,0.25,4.0,3.0,5.0,1.0,18.0,4.0,0.75,20.0,2.0,23.94,16.5,6517.5,0.13,79.0,0.06,362.08,395.0,0.8,4.0,6.0,15.0,0.22,33.0,46.0,16.0,16.0,23.0,0.0,20.0,'N'
13.0,9.0,0.0,0.0,5.0,16.0,5.0,0.22,8.0,2.0,1.0,0.2,18.0,5.0,1.0,23.0,0.0,28.71,23.33,15633.33,0.22,134.0,0.04,868.52,670.0,1.0,4.0,8.0,15.0,0.12,60.0,74.0,18.0,14.0,42.0,17.86,23.0,'N'
1.0,13.0,2.0,0.0,0.0,22.0,7.0,0.26,10.0,2.2,3.0,0.43,24.0,1.0,0.0,27.0,2.0,18.92,19.63,7291.52,0.12,73.0,0.05,405.08,371.38,0.14,6.0,11.0,19.0,0.24,31.0,42.0,15.0,19.0,29.0,0.0,27.0,'N'
24.0,15.0,4.0,7.0,14.0,26.0,8.0,0.13,12.0,2.17,7.0,0.88,37.0,4.0,0.43,54.0,0.0,75.27,22.24,37216.01,0.56,274.0,0.04,2067.56,1673.74,0.5,7.0,13.0,31.0,0.08,126.0,148.0,51.0,18.0,100.0,28.0,61.0,'N'
15.0,9.0,4.0,14.0,2.0,14.0,5.0,0.11,6.0,2.33,3.0,0.6,21.0,3.0,0.5,31.0,1.0,61.27,44.61,121958.52,0.91,446.0,0.02,6775.47,2733.66,0.6,4.0,7.0,18.0,0.08,151.0,295.0,44.0,26.0,63.0,34.04,45.0,'N'
0.0,7.0,2.0,0.0,0.0,12.0,4.0,0.24,6.0,2.0,3.0,0.75,13.0,1.0,0.0,17.0,2.0,25.96,11.15,3229.13,0.1,64.0,0.09,179.4,289.51,0.25,3.0,6.0,11.0,0.22,29.0,35.0,13.0,10.0,18.0,0.0,17.0,'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,1.0,7.24,16.88,2060.67,0.04,33.0,0.06,114.48,122.11,0.5,1.0,2.0,5.0,0.33,15.0,18.0,4.0,9.0,6.0,0.0,5.0,'N'
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,5.0,1.0,11.0,2.0,8.42,20.4,3502.14,0.06,42.0,0.05,194.56,171.67,1.0,4.0,8.0,15.0,0.38,17.0,25.0,5.0,12.0,13.0,0.0,11.0,'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,0.0,2.0,13.29,3.0,119.59,0.01,12.0,0.33,6.64,39.86,0.5,1.0,2.0,6.0,2.0,4.0,8.0,4.0,6.0,1.0,0.0,0.0,'N'
6.0,3.0,0.0,0.0,3.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,10.0,1.0,20.54,7.7,1217.55,0.05,36.0,0.13,67.64,158.12,0.5,1.0,2.0,6.0,0.1,14.0,22.0,10.0,11.0,20.0,23.08,10.0,'N'
